feature_set,model,config_name,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,minutes_bucket,0-5,2312,6.947047166625729,8.200581015597104,-6.76754817483754,1.9526816608996542,8.720229835737193
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,minutes_bucket,5-15,4413,6.603249394616766,8.364910890484149,-4.563029966032828,8.482256968048947,13.045286934081775
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,minutes_bucket,15-25,7502,7.1237744717421965,9.015193922827848,-0.7790216166687054,17.866009064249532,18.64503068091824
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,minutes_bucket,25-35,8491,8.301137062553483,10.520185003743213,2.3939627819028964,29.60623012601578,27.212267344112885
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,minutes_bucket,35+,3444,9.97829284294181,12.846876346708308,6.567019989017576,40.92331591173055,34.356295922712974
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,minutes_bucket,0-5,2312,6.9077954877265,8.209144070272092,-6.7077934338747935,1.9526816608996542,8.660475094774446
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,minutes_bucket,5-15,4413,6.612825909666512,8.378622818801949,-4.547798207475271,8.482256968048947,13.030055175524218
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,minutes_bucket,15-25,7502,7.140729804409203,9.035511892196931,-0.8255484571794636,17.866009064249532,18.691557521429
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,minutes_bucket,25-35,8491,8.299121666435473,10.522636281849751,2.352573784354502,29.60623012601578,27.25365634166128
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,minutes_bucket,35+,3444,10.015110947595032,12.89520911069302,6.621373950669871,40.92331591173055,34.30194196106067
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,minutes_bucket,0-5,2312,6.901738321507412,8.185889833232808,-6.706093452331003,1.9526816608996542,8.658775113230659
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,minutes_bucket,5-15,4413,6.615246485780186,8.373941645122317,-4.566511506165324,8.482256968048947,13.04876847421427
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,minutes_bucket,15-25,7502,7.122668430718302,9.023010756433349,-0.8216624738512779,17.866009064249532,18.68767153810081
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,minutes_bucket,25-35,8491,8.283007253170052,10.505518338174435,2.347758006020493,29.60623012601578,27.25847211999529
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,minutes_bucket,35+,3444,9.97751098991714,12.85354673472357,6.577919109020847,40.92331591173055,34.3453968027097
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,minutes_bucket,0-5,2312,6.931974296057942,8.214074569327959,-6.739349408513485,1.9526816608996542,8.69203106941314
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,minutes_bucket,5-15,4413,6.618137142498248,8.378747563651428,-4.565736212226895,8.482256968048947,13.04799318027584
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,minutes_bucket,15-25,7502,7.1294983256694175,9.024026841379486,-0.8004920510533718,17.866009064249532,18.666501115302907
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,minutes_bucket,25-35,8491,8.293225249523605,10.511791278756986,2.3384130752872876,29.60623012601578,27.267817050728492
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,minutes_bucket,35+,3444,9.974331786366315,12.84450708584631,6.544457169268015,40.92331591173055,34.37885874246253
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,minutes_bucket,0-5,2312,6.8914883532557365,8.17419469835386,-6.693171987716834,1.9526816608996542,8.645853648616487
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,minutes_bucket,5-15,4413,6.614181383235473,8.38033624086154,-4.558888343595145,8.482256968048947,13.04114531164409
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,minutes_bucket,15-25,7502,7.129283783452164,9.029839209453117,-0.8224205511572953,17.866009064249532,18.68842961540683
